"","date","song","artist","image_url","last_week","weeks_on_chart","weeks_at_1"
"510","2009-10-03","I Gotta Feeling","The Black Eyed Peas","https://charts-static.billboard.com/img/2009/06/the-black-eyed-peas-vrz-igottafeeling-es5-180x180.jpg","1","15","13"
"511","2009-10-10","I Gotta Feeling","The Black Eyed Peas","https://charts-static.billboard.com/img/2009/06/the-black-eyed-peas-vrz-igottafeeling-es5-180x180.jpg","1","16","14"
"512","2009-10-17","Down","Jay Sean Featuring Lil Wayne","https://charts-static.billboard.com/img/2008/02/jay-sean-fk9-106x106.jpg","2","14","1"
"513","2009-10-24","3","Britney Spears","https://charts-static.billboard.com/img/1998/10/britney-spears-l78-180x180.jpg","-","1",NA
"514","2009-10-31","Down","Jay Sean Featuring Lil Wayne","https://charts-static.billboard.com/img/2008/02/jay-sean-fk9-106x106.jpg","2","16","2"
"515","2009-11-07","Fireflies","Owl City","https://charts-static.billboard.com/img/2009/08/owl-city-846-fireflies-ofu-180x180.jpg","7","10","1"
"516","2009-11-14","Whatcha Say","Jason Derulo","https://charts-static.billboard.com/img/2009/07/jason-derulo-7zx-180x180.jpg","2","12","1"
"517","2009-11-21","Fireflies","Owl City","https://charts-static.billboard.com/img/2009/08/owl-city-846-fireflies-ofu-180x180.jpg","2","12","2"
"518","2009-11-28","Empire State Of Mind","Jay-Z + Alicia Keys","https://charts-static.billboard.com/img/1996/03/jay-z-owe-180x180.jpg","2","10","1"
"519","2009-12-05","Empire State Of Mind","Jay-Z + Alicia Keys","https://charts-static.billboard.com/img/1996/03/jay-z-owe-180x180.jpg","1","11","2"
"520","2009-12-12","Empire State Of Mind","Jay-Z + Alicia Keys","https://charts-static.billboard.com/img/1996/03/jay-z-owe-180x180.jpg","1","12","3"
"521","2009-12-19","Empire State Of Mind","Jay-Z + Alicia Keys","https://charts-static.billboard.com/img/1996/03/jay-z-owe-180x180.jpg","1","13","4"
"522","2009-12-26","Empire State Of Mind","Jay-Z + Alicia Keys","https://charts-static.billboard.com/img/1996/03/jay-z-owe-180x180.jpg","1","14","5"
"523","2010-01-02","TiK ToK","Ke$ha","https://charts-static.billboard.com/img/2009/02/kesha-swp-180x180.jpg","2","11","1"
"524","2010-01-09","TiK ToK","Ke$ha","https://charts-static.billboard.com/img/2009/02/kesha-swp-180x180.jpg","1","12","2"
"525","2010-01-16","TiK ToK","Ke$ha","https://charts-static.billboard.com/img/2009/02/kesha-swp-180x180.jpg","1","13","3"
"526","2010-01-23","TiK ToK","Ke$ha","https://charts-static.billboard.com/img/2009/02/kesha-swp-180x180.jpg","1","14","4"
"527","2010-01-30","TiK ToK","Ke$ha","https://charts-static.billboard.com/img/2009/02/kesha-swp-180x180.jpg","1","15","5"
"528","2010-02-06","TiK ToK","Ke$ha","https://charts-static.billboard.com/img/2009/02/kesha-swp-180x180.jpg","1","16","6"
"529","2010-02-13","TiK ToK","Ke$ha","https://charts-static.billboard.com/img/2009/02/kesha-swp-180x180.jpg","1","17","7"
"530","2010-02-20","TiK ToK","Ke$ha","https://charts-static.billboard.com/img/2009/02/kesha-swp-180x180.jpg","1","18","8"
"531","2010-02-27","TiK ToK","Ke$ha","https://charts-static.billboard.com/img/2009/02/kesha-swp-180x180.jpg","1","19","9"
"532","2010-03-06","Imma Be","The Black Eyed Peas","https://charts-static.billboard.com/img/1998/07/the-black-eyed-peas-vrz-180x180.jpg","3","12","1"
"533","2010-03-13","Imma Be","The Black Eyed Peas","https://charts-static.billboard.com/img/1998/07/the-black-eyed-peas-vrz-180x180.jpg","1","13","2"
"534","2010-03-20","Break Your Heart","Taio Cruz Featuring Ludacris","https://charts-static.billboard.com/img/2010/02/taio-cruz-23u-breakyourheart-vqa-180x180.jpg","53","2","1"
"535","2010-03-27","Rude Boy","Rihanna","https://charts-static.billboard.com/img/2010/01/rihanna-k0p-rudeboy-2nc-180x180.jpg","4","5","1"
"536","2010-04-03","Rude Boy","Rihanna","https://charts-static.billboard.com/img/2010/01/rihanna-k0p-rudeboy-2nc-180x180.jpg","1","6","2"
"537","2010-04-10","Rude Boy","Rihanna","https://charts-static.billboard.com/img/2010/01/rihanna-k0p-rudeboy-2nc-180x180.jpg","1","7","3"
"538","2010-04-17","Rude Boy","Rihanna","https://charts-static.billboard.com/img/2010/01/rihanna-k0p-rudeboy-2nc-180x180.jpg","1","8","4"
"539","2010-04-24","Rude Boy","Rihanna","https://charts-static.billboard.com/img/2010/01/rihanna-k0p-rudeboy-2nc-180x180.jpg","1","9","5"
"540","2010-05-01","Nothin' On You","B.o.B Featuring Bruno Mars","https://charts-static.billboard.com/img/2007/11/bob-1-8zu-180x180.jpg","2","12","1"
"541","2010-05-08","Nothin' On You","B.o.B Featuring Bruno Mars","https://charts-static.billboard.com/img/2007/11/bob-1-8zu-180x180.jpg","1","13","2"
"542","2010-05-15","OMG","Usher Featuring will.i.am","https://charts-static.billboard.com/img/2010/03/usher-ba7-omg-ezf-180x180.jpg","6","5","1"
"543","2010-05-22","Not Afraid","Eminem","https://charts-static.billboard.com/img/2010/05/eminem-9fn-notafraid-op9-180x180.jpg","-","1",NA
"544","2010-05-29","OMG","Usher Featuring will.i.am","https://charts-static.billboard.com/img/2010/03/usher-ba7-omg-ezf-180x180.jpg","2","7","2"
"545","2010-06-05","OMG","Usher Featuring will.i.am","https://charts-static.billboard.com/img/2010/03/usher-ba7-omg-ezf-180x180.jpg","1","8","3"
"546","2010-06-12","OMG","Usher Featuring will.i.am","https://charts-static.billboard.com/img/2010/03/usher-ba7-omg-ezf-180x180.jpg","1","9","4"
"547","2010-06-19","California Gurls","Katy Perry Featuring Snoop Dogg","https://charts-static.billboard.com/img/2010/05/katy-perry-46r-californiagurls-783-180x180.jpg","2","4","1"
"548","2010-06-26","California Gurls","Katy Perry Featuring Snoop Dogg","https://charts-static.billboard.com/img/2010/05/katy-perry-46r-californiagurls-783-180x180.jpg","1","5","2"
"549","2010-07-03","California Gurls","Katy Perry Featuring Snoop Dogg","https://charts-static.billboard.com/img/2010/05/katy-perry-46r-californiagurls-783-180x180.jpg","1","6","3"
"550","2010-07-10","California Gurls","Katy Perry Featuring Snoop Dogg","https://charts-static.billboard.com/img/2010/05/katy-perry-46r-californiagurls-783-180x180.jpg","1","7","4"
"551","2010-07-17","California Gurls","Katy Perry Featuring Snoop Dogg","https://charts-static.billboard.com/img/2010/05/katy-perry-46r-californiagurls-783-180x180.jpg","1","8","5"
"552","2010-07-24","California Gurls","Katy Perry Featuring Snoop Dogg","https://charts-static.billboard.com/img/2010/05/katy-perry-46r-californiagurls-783-180x180.jpg","1","9","6"
"553","2010-07-31","Love The Way You Lie","Eminem Featuring Rihanna","https://charts-static.billboard.com/img/2010/06/eminem-9fn-lovethewayyoulie-3ne-180x180.jpg","2","4","1"
"554","2010-08-07","Love The Way You Lie","Eminem Featuring Rihanna","https://charts-static.billboard.com/img/2010/06/eminem-9fn-lovethewayyoulie-3ne-180x180.jpg","1","5","2"
"555","2010-08-14","Love The Way You Lie","Eminem Featuring Rihanna","https://charts-static.billboard.com/img/2010/06/eminem-9fn-lovethewayyoulie-3ne-180x180.jpg","1","6","3"
"556","2010-08-21","Love The Way You Lie","Eminem Featuring Rihanna","https://charts-static.billboard.com/img/2010/06/eminem-9fn-lovethewayyoulie-3ne-180x180.jpg","1","7","4"
"557","2010-08-28","Love The Way You Lie","Eminem Featuring Rihanna","https://charts-static.billboard.com/img/2010/06/eminem-9fn-lovethewayyoulie-3ne-180x180.jpg","1","8","5"
"558","2010-09-04","Love The Way You Lie","Eminem Featuring Rihanna","https://charts-static.billboard.com/img/2010/06/eminem-9fn-lovethewayyoulie-3ne-180x180.jpg","1","9","6"
"559","2010-09-11","Love The Way You Lie","Eminem Featuring Rihanna","https://charts-static.billboard.com/img/2010/06/eminem-9fn-lovethewayyoulie-3ne-180x180.jpg","1","10","7"
"560","2010-09-18","Teenage Dream","Katy Perry","https://charts-static.billboard.com/img/2010/08/katy-perry-46r-teenagedream-qng-180x180.jpg","2","7","1"
"561","2010-09-25","Teenage Dream","Katy Perry","https://charts-static.billboard.com/img/2010/08/katy-perry-46r-teenagedream-qng-180x180.jpg","1","8","2"
"562","2010-10-02","Just The Way You Are","Bruno Mars","https://charts-static.billboard.com/img/2010/08/bruno-mars-uw0-justthewayyouare-qkk-180x180.jpg","3","9","1"
"563","2010-10-09","Just The Way You Are","Bruno Mars","https://charts-static.billboard.com/img/2010/08/bruno-mars-uw0-justthewayyouare-qkk-180x180.jpg","1","10","2"
"564","2010-10-16","Just The Way You Are","Bruno Mars","https://charts-static.billboard.com/img/2010/08/bruno-mars-uw0-justthewayyouare-qkk-180x180.jpg","1","11","3"
"565","2010-10-23","Just The Way You Are","Bruno Mars","https://charts-static.billboard.com/img/2010/08/bruno-mars-uw0-justthewayyouare-qkk-180x180.jpg","1","12","4"
"566","2010-10-30","Like A G6","Far*East Movement Featuring Cataracs & Dev","https://charts-static.billboard.com/img/2010/07/fareast-movement-tai-180x180.jpg","2","10","1"
"567","2010-11-06","Like A G6","Far*East Movement Featuring Cataracs & Dev","https://charts-static.billboard.com/img/2010/07/fareast-movement-tai-180x180.jpg","1","11","2"
"568","2010-11-13","We R Who We R","Ke$ha","https://charts-static.billboard.com/img/2009/02/kesha-swp-180x180.jpg","-","1",NA
"569","2010-11-20","What's My Name?","Rihanna Featuring Drake","https://charts-static.billboard.com/img/2010/10/rihanna-k0p-whatsmynameX-ev6-180x180.jpg","60","3","1"
"570","2010-11-27","Like A G6","Far*East Movement Featuring Cataracs & Dev","https://charts-static.billboard.com/img/2010/07/fareast-movement-tai-180x180.jpg","2","14","3"
"571","2010-12-04","Only Girl (In The World)","Rihanna","https://charts-static.billboard.com/img/2010/09/rihanna-k0p-onlygirlintheworld-asu-180x180.jpg","2","11","1"
"572","2010-12-11","Raise Your Glass","P!nk","https://charts-static.billboard.com/img/2000/01/pnk-it7-180x180.jpg","2","8","1"
"573","2010-12-18","Firework","Katy Perry","https://charts-static.billboard.com/img/2010/09/katy-perry-46r-firework-f7r-180x180.jpg","2","7","1"
"574","2010-12-25","Firework","Katy Perry","https://charts-static.billboard.com/img/2010/09/katy-perry-46r-firework-f7r-180x180.jpg","1","8","2"
"575","2011-01-01","Firework","Katy Perry","https://charts-static.billboard.com/img/2010/09/katy-perry-46r-firework-f7r-180x180.jpg","1","9","3"
"576","2011-01-08","Grenade","Bruno Mars","https://charts-static.billboard.com/img/2010/01/bruno-mars-uw0-180x180.jpg","2","13","1"
"577","2011-01-15","Firework","Katy Perry","https://charts-static.billboard.com/img/2010/09/katy-perry-46r-firework-f7r-180x180.jpg","2","11","4"
"578","2011-01-22","Grenade","Bruno Mars","https://charts-static.billboard.com/img/2010/01/bruno-mars-uw0-180x180.jpg","2","15","2"
"579","2011-01-29","Hold It Against Me","Britney Spears","https://charts-static.billboard.com/img/1998/10/britney-spears-l78-180x180.jpg","-","1",NA
"580","2011-02-05","Grenade","Bruno Mars","https://charts-static.billboard.com/img/2010/01/bruno-mars-uw0-180x180.jpg","2","17","3"
"581","2011-02-12","Grenade","Bruno Mars","https://charts-static.billboard.com/img/2010/01/bruno-mars-uw0-180x180.jpg","1","18","4"
"582","2011-02-19","Black And Yellow","Wiz Khalifa","https://charts-static.billboard.com/img/2010/10/wiz-khalifa-b1e-180x180.jpg","4","18","1"
"583","2011-02-26","Born This Way","Lady Gaga","https://charts-static.billboard.com/img/2011/02/lady-gaga-r3b-bornthisway-6hu-180x180.jpg","-","1",NA
"584","2011-03-05","Born This Way","Lady Gaga","https://charts-static.billboard.com/img/2011/02/lady-gaga-r3b-bornthisway-6hu-180x180.jpg","1","2","2"
"585","2011-03-12","Born This Way","Lady Gaga","https://charts-static.billboard.com/img/2011/02/lady-gaga-r3b-bornthisway-6hu-180x180.jpg","1","3","3"
"586","2011-03-19","Born This Way","Lady Gaga","https://charts-static.billboard.com/img/2011/02/lady-gaga-r3b-bornthisway-6hu-180x180.jpg","1","4","4"
"587","2011-03-26","Born This Way","Lady Gaga","https://charts-static.billboard.com/img/2011/02/lady-gaga-r3b-bornthisway-6hu-180x180.jpg","1","5","5"
"588","2011-04-02","Born This Way","Lady Gaga","https://charts-static.billboard.com/img/2011/02/lady-gaga-r3b-bornthisway-6hu-180x180.jpg","1","6","6"
"589","2011-04-09","E.T.","Katy Perry Featuring Kanye West","https://charts-static.billboard.com/img/2008/05/katy-perry-46r-180x180.jpg","2","7","1"
"590","2011-04-16","E.T.","Katy Perry Featuring Kanye West","https://charts-static.billboard.com/img/2008/05/katy-perry-46r-180x180.jpg","1","8","2"
"591","2011-04-23","E.T.","Katy Perry Featuring Kanye West","https://charts-static.billboard.com/img/2008/05/katy-perry-46r-180x180.jpg","1","9","3"
"592","2011-04-30","S&M","Rihanna Featuring Britney Spears","https://charts-static.billboard.com/img/2005/06/rihanna-k0p-180x180.jpg","2","14","1"
"593","2011-05-07","E.T.","Katy Perry Featuring Kanye West","https://charts-static.billboard.com/img/2008/05/katy-perry-46r-180x180.jpg","2","11","4"
"594","2011-05-14","E.T.","Katy Perry Featuring Kanye West","https://charts-static.billboard.com/img/2008/05/katy-perry-46r-180x180.jpg","1","12","5"
"595","2011-05-21","Rolling In The Deep","Adele","https://charts-static.billboard.com/img/2010/12/adele-0zg-rollinginthedeep-qxc-180x180.jpg","2","18","1"
"596","2011-05-28","Rolling In The Deep","Adele","https://charts-static.billboard.com/img/2010/12/adele-0zg-rollinginthedeep-qxc-180x180.jpg","1","19","2"
"597","2011-06-04","Rolling In The Deep","Adele","https://charts-static.billboard.com/img/2010/12/adele-0zg-rollinginthedeep-qxc-180x180.jpg","1","20","3"
"598","2011-06-11","Rolling In The Deep","Adele","https://charts-static.billboard.com/img/2010/12/adele-0zg-rollinginthedeep-qxc-180x180.jpg","1","21","4"
"599","2011-06-18","Rolling In The Deep","Adele","https://charts-static.billboard.com/img/2010/12/adele-0zg-rollinginthedeep-qxc-180x180.jpg","1","22","5"
"600","2011-06-25","Rolling In The Deep","Adele","https://charts-static.billboard.com/img/2010/12/adele-0zg-rollinginthedeep-qxc-180x180.jpg","1","23","6"
"601","2011-07-02","Rolling In The Deep","Adele","https://charts-static.billboard.com/img/2010/12/adele-0zg-rollinginthedeep-qxc-180x180.jpg","1","24","7"
"602","2011-07-09","Give Me Everything","Pitbull Featuring Ne-Yo, Afrojack & Nayer","https://charts-static.billboard.com/img/2011/04/pitbull-zjw-givemeeverything-f8l-180x180.jpg","2","13","1"
"603","2011-07-16","Party Rock Anthem","LMFAO Featuring Lauren Bennett & GoonRock","https://charts-static.billboard.com/img/2011/02/lmfao-8l3-106x106.jpg","3","15","1"
"604","2011-07-23","Party Rock Anthem","LMFAO Featuring Lauren Bennett & GoonRock","https://charts-static.billboard.com/img/2011/02/lmfao-8l3-106x106.jpg","1","16","2"
"605","2011-07-30","Party Rock Anthem","LMFAO Featuring Lauren Bennett & GoonRock","https://charts-static.billboard.com/img/2011/02/lmfao-8l3-106x106.jpg","1","17","3"
"606","2011-08-06","Party Rock Anthem","LMFAO Featuring Lauren Bennett & GoonRock","https://charts-static.billboard.com/img/2011/02/lmfao-8l3-106x106.jpg","1","18","4"
"607","2011-08-13","Party Rock Anthem","LMFAO Featuring Lauren Bennett & GoonRock","https://charts-static.billboard.com/img/2011/02/lmfao-8l3-106x106.jpg","1","19","5"
"608","2011-08-20","Party Rock Anthem","LMFAO Featuring Lauren Bennett & GoonRock","https://charts-static.billboard.com/img/2011/02/lmfao-8l3-106x106.jpg","1","20","6"
"609","2011-08-27","Last Friday Night (T.G.I.F.)","Katy Perry","https://charts-static.billboard.com/img/2010/09/katy-perry-46r-lastfridaynighttgif-8u2-180x180.jpg","2","12","1"
"610","2011-09-03","Last Friday Night (T.G.I.F.)","Katy Perry","https://charts-static.billboard.com/img/2010/09/katy-perry-46r-lastfridaynighttgif-8u2-180x180.jpg","1","13","2"
"611","2011-09-10","Moves Like Jagger","Maroon 5 Featuring Christina Aguilera","https://charts-static.billboard.com/img/2011/07/maroon-5-000-moveslikejagger-vwe-180x180.jpg","4","10","1"
"612","2011-09-17","Someone Like You","Adele","https://charts-static.billboard.com/img/2011/03/adele-0zg-someonelikeyou-7m6-180x180.jpg","19","9","1"
"613","2011-09-24","Moves Like Jagger","Maroon 5 Featuring Christina Aguilera","https://charts-static.billboard.com/img/2011/07/maroon-5-000-moveslikejagger-vwe-180x180.jpg","2","12","2"
"614","2011-10-01","Moves Like Jagger","Maroon 5 Featuring Christina Aguilera","https://charts-static.billboard.com/img/2011/07/maroon-5-000-moveslikejagger-vwe-180x180.jpg","1","13","3"
"615","2011-10-08","Moves Like Jagger","Maroon 5 Featuring Christina Aguilera","https://charts-static.billboard.com/img/2011/07/maroon-5-000-moveslikejagger-vwe-180x180.jpg","1","14","4"
"616","2011-10-15","Someone Like You","Adele","https://charts-static.billboard.com/img/2011/03/adele-0zg-someonelikeyou-7m6-180x180.jpg","2","13","2"
"617","2011-10-22","Someone Like You","Adele","https://charts-static.billboard.com/img/2011/03/adele-0zg-someonelikeyou-7m6-180x180.jpg","1","14","3"
"618","2011-10-29","Someone Like You","Adele","https://charts-static.billboard.com/img/2011/03/adele-0zg-someonelikeyou-7m6-180x180.jpg","1","15","4"
"619","2011-11-05","Someone Like You","Adele","https://charts-static.billboard.com/img/2011/03/adele-0zg-someonelikeyou-7m6-180x180.jpg","1","16","5"
"620","2011-11-12","We Found Love","Rihanna Featuring Calvin Harris","https://charts-static.billboard.com/img/2011/10/rihanna-k0p-wefoundlove-f6v-180x180.jpg","2","6","1"
"621","2011-11-19","We Found Love","Rihanna Featuring Calvin Harris","https://charts-static.billboard.com/img/2011/10/rihanna-k0p-wefoundlove-f6v-180x180.jpg","1","7","2"
"622","2011-11-26","We Found Love","Rihanna Featuring Calvin Harris","https://charts-static.billboard.com/img/2011/10/rihanna-k0p-wefoundlove-f6v-180x180.jpg","1","8","3"
"623","2011-12-03","We Found Love","Rihanna Featuring Calvin Harris","https://charts-static.billboard.com/img/2011/10/rihanna-k0p-wefoundlove-f6v-180x180.jpg","1","9","4"
"624","2011-12-10","We Found Love","Rihanna Featuring Calvin Harris","https://charts-static.billboard.com/img/2011/10/rihanna-k0p-wefoundlove-f6v-180x180.jpg","1","10","5"
"625","2011-12-17","We Found Love","Rihanna Featuring Calvin Harris","https://charts-static.billboard.com/img/2011/10/rihanna-k0p-wefoundlove-f6v-180x180.jpg","1","11","6"
